ontology_area_id,atlas_id,axis,atlas_label,normalized_label,side,lobe_or_group,hosts,taro_present,runtime_scope,wiki_target_slug,coverage_class,scope_reason,duplicate_status,canonical_slug,evidence_source,review_status,reviewed_at
brodmann:25:l,brodmann,cyto,BA25 · L,ba25,L,frontal,cingulate-gyrus;lateral-orbital-gyrus;medial-orbital-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:25:r,brodmann,cyto,BA25 · R,ba25,R,frontal,cingulate-gyrus;lateral-orbital-gyrus;medial-orbital-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:32:l,brodmann,cyto,BA32 · L,ba32,L,frontal,cingulate-gyrus;medial-orbital-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:32:r,brodmann,cyto,BA32 · R,ba32,R,frontal,cingulate-gyrus;medial-orbital-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:4:l,brodmann,cyto,BA4 · L,ba4,L,frontal,postcentral-gyrus;precentral-gyrus;precuneus;superior-frontal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:4:r,brodmann,cyto,BA4 · R,ba4,R,frontal,postcentral-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:44:l,brodmann,cyto,BA44 · L,ba44,L,frontal,inferior-frontal-gyrus;middle-frontal-gyrus;precentral-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:44:r,brodmann,cyto,BA44 · R,ba44,R,frontal,inferior-frontal-gyrus;middle-frontal-gyrus;precentral-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:45:l,brodmann,cyto,BA45 · L,ba45,L,frontal,inferior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:45:r,brodmann,cyto,BA45 · R,ba45,R,frontal,inferior-frontal-gyrus;middle-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:46:l,brodmann,cyto,BA46 · L,ba46,L,frontal,inferior-frontal-gyrus;middle-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:46:r,brodmann,cyto,BA46 · R,ba46,R,frontal,inferior-frontal-gyrus;middle-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:47:l,brodmann,cyto,BA47 · L,ba47,L,frontal,inferior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:47:r,brodmann,cyto,BA47 · R,ba47,R,frontal,inferior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:6:l,brodmann,cyto,BA6 · L,ba6,L,frontal,cingulate-gyrus;inferior-frontal-gyrus;middle-frontal-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:6:r,brodmann,cyto,BA6 · R,ba6,R,frontal,cingulate-gyrus;inferior-frontal-gyrus;middle-frontal-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:8:l,brodmann,cyto,BA8 · L,ba8,L,frontal,middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:8:r,brodmann,cyto,BA8 · R,ba8,R,frontal,middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:9:l,brodmann,cyto,BA9 · L,ba9,L,frontal,middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:9:r,brodmann,cyto,BA9 · R,ba9,R,frontal,middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:38:r,brodmann,cyto,BA38 · R,ba38,R,insula,fusiform-gyrus;inferior-temporal-gyrus;insula-combined;middle-temporal-gyrus;parahippocampal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:41:l,brodmann,cyto,BA41 · L,ba41,L,insula,insula-combined;postcentral-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:41:r,brodmann,cyto,BA41 · R,ba41,R,insula,insula-combined;postcentral-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:23:l,brodmann,cyto,BA23 · L,ba23,L,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:23:r,brodmann,cyto,BA23 · R,ba23,R,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:24:l,brodmann,cyto,BA24 · L,ba24,L,limbic,cingulate-gyrus;medial-orbital-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:24:r,brodmann,cyto,BA24 · R,ba24,R,limbic,cingulate-gyrus;medial-orbital-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:26:l,brodmann,cyto,BA26 · L,ba26,L,limbic,cingulate-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:26:r,brodmann,cyto,BA26 · R,ba26,R,limbic,cingulate-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:29:l,brodmann,cyto,BA29 · L,ba29,L,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:29:r,brodmann,cyto,BA29 · R,ba29,R,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:30:l,brodmann,cyto,BA30 · L,ba30,L,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:30:r,brodmann,cyto,BA30 · R,ba30,R,limbic,cingulate-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:33:l,brodmann,cyto,BA33 · L,ba33,L,limbic,,false,fsaverage,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:33:r,brodmann,cyto,BA33 · R,ba33,R,limbic,,false,fsaverage,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:17:l,brodmann,cyto,BA17 · L,ba17,L,occipital,cuneus;lateral-occipital-gyrus;lingual-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:17:r,brodmann,cyto,BA17 · R,ba17,R,occipital,cuneus;lateral-occipital-gyrus;lingual-gyrus;precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:18:l,brodmann,cyto,BA18 · L,ba18,L,occipital,cuneus;lateral-occipital-gyrus;lingual-gyrus;precuneus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:18:r,brodmann,cyto,BA18 · R,ba18,R,occipital,cuneus;ipl-combined;lateral-occipital-gyrus;lingual-gyrus;precuneus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:19:l,brodmann,cyto,BA19 · L,ba19,L,occipital,cingulate-gyrus;cuneus;fusiform-gyrus;inferior-temporal-gyrus;ipl-combined;lateral-occipital-gyrus;lingual-gyrus;precuneus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:1:l,brodmann,cyto,BA1 · L,ba1,L,parietal,postcentral-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:1:r,brodmann,cyto,BA1 · R,ba1,R,parietal,postcentral-gyrus;precentral-gyrus;precuneus;superior-frontal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:19:r,brodmann,cyto,BA19 · R,ba19,R,parietal,cingulate-gyrus;cuneus;fusiform-gyrus;inferior-temporal-gyrus;ipl-combined;lateral-occipital-gyrus;lingual-gyrus;middle-temporal-gyrus;parahippocampal-gyrus;precuneus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:2:l,brodmann,cyto,BA2 · L,ba2,L,parietal,postcentral-gyrus;precentral-gyrus;precuneus;superior-frontal-gyrus;superior-parietal-lobule;supramarginal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:2:r,brodmann,cyto,BA2 · R,ba2,R,parietal,postcentral-gyrus;precentral-gyrus;precuneus;superior-frontal-gyrus;superior-parietal-lobule;supramarginal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:3:l,brodmann,cyto,BA3 · L,ba3,L,parietal,postcentral-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:3:r,brodmann,cyto,BA3 · R,ba3,R,parietal,cingulate-gyrus;postcentral-gyrus;precentral-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:31:l,brodmann,cyto,BA31 · L,ba31,L,parietal,cingulate-gyrus;precuneus;superior-frontal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:31:r,brodmann,cyto,BA31 · R,ba31,R,parietal,cingulate-gyrus;precuneus;superior-frontal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:39:l,brodmann,cyto,BA39 · L,ba39,L,parietal,inferior-temporal-gyrus;ipl-combined;lateral-occipital-gyrus;middle-temporal-gyrus;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:39:r,brodmann,cyto,BA39 · R,ba39,R,parietal,ipl-combined;lateral-occipital-gyrus;middle-temporal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:40:l,brodmann,cyto,BA40 · L,ba40,L,parietal,fusiform-gyrus;ipl-combined;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:40:r,brodmann,cyto,BA40 · R,ba40,R,parietal,fusiform-gyrus;inferior-temporal-gyrus;ipl-combined;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:43:l,brodmann,cyto,BA43 · L,ba43,L,parietal,postcentral-gyrus;precentral-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:43:r,brodmann,cyto,BA43 · R,ba43,R,parietal,postcentral-gyrus;precentral-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:5:l,brodmann,cyto,BA5 · L,ba5,L,parietal,cingulate-gyrus;precuneus;superior-frontal-gyrus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:5:r,brodmann,cyto,BA5 · R,ba5,R,parietal,precuneus;superior-frontal-gyrus;superior-parietal-lobule,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:7:l,brodmann,cyto,BA7 · L,ba7,L,parietal,ipl-combined;precuneus;superior-parietal-lobule;supramarginal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:7:r,brodmann,cyto,BA7 · R,ba7,R,parietal,ipl-combined;precuneus;superior-parietal-lobule;supramarginal-gyrus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:20:l,brodmann,cyto,BA20 · L,ba20,L,temporal,fusiform-gyrus;inferior-temporal-gyrus;lingual-gyrus;middle-temporal-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:20:r,brodmann,cyto,BA20 · R,ba20,R,temporal,fusiform-gyrus;inferior-temporal-gyrus;lingual-gyrus;middle-temporal-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:21:l,brodmann,cyto,BA21 · L,ba21,L,temporal,inferior-temporal-gyrus;middle-temporal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:21:r,brodmann,cyto,BA21 · R,ba21,R,temporal,inferior-temporal-gyrus;middle-temporal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:22:l,brodmann,cyto,BA22 · L,ba22,L,temporal,heschl-combined;inferior-temporal-gyrus;middle-temporal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:22:r,brodmann,cyto,BA22 · R,ba22,R,temporal,heschl-combined;ipl-combined;middle-temporal-gyrus;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:27:l,brodmann,cyto,BA27 · L,ba27,L,temporal,cingulate-gyrus;lingual-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:27:r,brodmann,cyto,BA27 · R,ba27,R,temporal,lingual-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:28:l,brodmann,cyto,BA28 · L,ba28,L,temporal,parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:28:r,brodmann,cyto,BA28 · R,ba28,R,temporal,parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:35:l,brodmann,cyto,BA35 · L,ba35,L,temporal,cingulate-gyrus;lingual-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:35:r,brodmann,cyto,BA35 · R,ba35,R,temporal,cingulate-gyrus;lingual-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:36:l,brodmann,cyto,BA36 · L,ba36,L,temporal,insula-combined;middle-temporal-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:36:r,brodmann,cyto,BA36 · R,ba36,R,temporal,middle-temporal-gyrus;parahippocampal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:37:l,brodmann,cyto,BA37 · L,ba37,L,temporal,fusiform-gyrus;inferior-temporal-gyrus;lateral-occipital-gyrus;lingual-gyrus;middle-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:37:r,brodmann,cyto,BA37 · R,ba37,R,temporal,fusiform-gyrus;inferior-temporal-gyrus;lateral-occipital-gyrus;lingual-gyrus;middle-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:38:l,brodmann,cyto,BA38 · L,ba38,L,temporal,fusiform-gyrus;inferior-temporal-gyrus;insula-combined;middle-temporal-gyrus;parahippocampal-gyrus;superior-temporal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:42:l,brodmann,cyto,BA42 · L,ba42,L,temporal,heschl-combined;insula-combined;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:42:r,brodmann,cyto,BA42 · R,ba42,R,temporal,heschl-combined;insula-combined;superior-temporal-gyrus;supramarginal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
